trade_date,source_format,source_url,download_status,http_status,file_size,sha256,error
2017-08-18,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/AUG/fo18AUG2017bhav.csv.zip,SUCCESS,200,493044,f5a1aeade3db2a0b1da1dcbb692b46fdc0ef2c4d13b8513c5d1d159090145b2a,
2017-09-29,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo29SEP2017bhav.csv.zip,SUCCESS,200,458867,caa561e5df2d9b5a44ecce63fb00e5f544f3cfc729be72e79b85e6942ae6fd36,
2017-09-28,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo28SEP2017bhav.csv.zip,SUCCESS,200,503996,590b017176697c77dcffaaa38705e0d61f800b3edd8d33ce77fcc46c63026c6c,
2017-09-08,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo08SEP2017bhav.csv.zip,SUCCESS,200,461700,99162c35c623413d699894071ecff1812ea3720a0ef52d1b8bd391df7ee4f5a2,
2017-08-21,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/AUG/fo21AUG2017bhav.csv.zip,SUCCESS,200,494062,feb6e4508d65c10785a398d73e52432a7c67d22b2a98d2e441a6ee60a9aefdb6,
2017-09-13,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo13SEP2017bhav.csv.zip,SUCCESS,200,473623,1295784e533fbad85344bed12f7e906313da98c6daf1f822e2440f2ab2871fa1,
2017-09-21,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo21SEP2017bhav.csv.zip,SUCCESS,200,479374,37383faa0bd3b9de3aa7cb26ddf68f0c49292803df0430f1caf80bf941060c39,
2017-08-29,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/AUG/fo29AUG2017bhav.csv.zip,SUCCESS,200,503092,ddb7a8c57681805a06c9004e523806097d9591e02b94ff59993e41006bd3d8a5,
2017-09-22,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo22SEP2017bhav.csv.zip,SUCCESS,200,489458,0f870d9c81667b4926cc1e1fc3d8a23370073beaf108b7fa1eadcb553ff71092,
2017-09-15,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo15SEP2017bhav.csv.zip,SUCCESS,200,470875,df8009b668feae23d5275e39a882aea7793fdac91a84512445a09776113c4ddb,
2017-09-04,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo04SEP2017bhav.csv.zip,SUCCESS,200,454913,568c9dca12e8b985c5bbdda9588ba4c4cff957828c8c893814dd09d4e302ca3f,
2017-09-12,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo12SEP2017bhav.csv.zip,SUCCESS,200,467967,627e322ed6bf1da32c4ee930f6c895ed606804868e38e88100ed1d21813d5033,
2017-09-14,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo14SEP2017bhav.csv.zip,SUCCESS,200,470715,43a11231bf902040018aa8c19c085f1e2444c08b1a9d3d61fa358b966b53f2b0,
2017-09-27,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo27SEP2017bhav.csv.zip,SUCCESS,200,497781,4dffb0009a3444ac9432d29666b9a3f1a1cc46f572f5f79ff8daf2b4455895a2,
2017-10-12,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo12OCT2017bhav.csv.zip,SUCCESS,200,469545,2984a0e9b7b729378eb44f1de0b956ac81367a96cbefad0c48972f5cc2937b7d,
2017-10-04,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo04OCT2017bhav.csv.zip,SUCCESS,200,459063,45d50231e59c0507712a0f3b247d431f584e7955d9afdebc70606933b68daa98,
2017-10-09,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo09OCT2017bhav.csv.zip,SUCCESS,200,464771,bcb1564721e7fac007199b877111e60bf864f07a878764885b6e943e77baa0ac,
2017-09-20,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo20SEP2017bhav.csv.zip,SUCCESS,200,473125,f68fa8db2bd21f4a0debc6494e1c99a5ebd4e32f2514a878a7123b880b51f035,
2017-10-13,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo13OCT2017bhav.csv.zip,SUCCESS,200,473083,b3e4f380ef7d9b8eb7290a135ebfeda7d74df705a6b490a080cc1622575151ec,
2017-10-10,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo10OCT2017bhav.csv.zip,SUCCESS,200,465870,799a7fb94bcba9fe3f31d86d7ec02e4a458281174919e97ceeb342e0314f3a80,
2017-10-25,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo25OCT2017bhav.csv.zip,SUCCESS,200,501129,ccae2b1b6601626bf94abb3aa8d7dec4c7d078a8dce40ca5245b47c21d1b8aa1,
2017-11-03,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo03NOV2017bhav.csv.zip,SUCCESS,200,471633,5e517c005f41cb7301a4eab7fdf5e75aff739cc4a23efa4330e488d54f08ec72,
2017-10-03,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo03OCT2017bhav.csv.zip,SUCCESS,200,457746,36fb1775c1e34b295ffa6413a63b2149ddb2c130be0abd9221d7c0b7e35a15d2,
2017-09-26,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo26SEP2017bhav.csv.zip,SUCCESS,200,492596,ba45560fe18f725f12ec183bbab52996fe98684f0991e36d303f2e6bfebe7e7a,
2017-10-17,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo17OCT2017bhav.csv.zip,SUCCESS,200,477448,a66dd5e6c7f4234130156b4f1e2598b255423c8451ad28a4f4f4036a932ff84e,
2017-10-31,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo31OCT2017bhav.csv.zip,SUCCESS,200,463037,fb358d1d065eedb6fd5a24d53297a0ce7ef37d798459ad5d4e310a9507334a45,
2017-10-18,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo18OCT2017bhav.csv.zip,SUCCESS,200,480705,c5283616186d759c090acfe7037066cd2abdd202d98aa17721b98477d82bad14,
2017-09-25,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo25SEP2017bhav.csv.zip,SUCCESS,200,493034,36368d7e5e017fab4b3826d7badffc8e08f52d6367c2d02e8836b9afcf256121,
2017-11-14,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo14NOV2017bhav.csv.zip,SUCCESS,200,487600,3fd431d18a3c7933a8b8a630e914bc8f010f5755b6ffa5beb723c4d4b8b94903,
2017-11-13,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo13NOV2017bhav.csv.zip,SUCCESS,200,486577,90cab11fe113e4d2de540cf68f2aca87eaae77930fe8b1d97bd5f6f0af13ea09,
2017-10-19,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo19OCT2017bhav.csv.zip,SUCCESS,200,451759,0fe5dc62d2cd5aea3001ff4ebf9a85d0e0928512a65ae0704ca16955bd1fd03a,
2017-11-10,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo10NOV2017bhav.csv.zip,SUCCESS,200,487360,b76a13f7c6776304e547bf1536749de824adcdeb2a62f9d8b6a2bf381f728ef3,
2017-11-02,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo02NOV2017bhav.csv.zip,SUCCESS,200,470280,13e0145d3ec9e74162bdfc5aa1d6c5988ca1b80bf68413fc309f2b7590632262,
2017-10-23,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo23OCT2017bhav.csv.zip,SUCCESS,200,478432,57ef3d7190f455811a0e521d7b04a4912fbffc5c95c07030e97d00c295d20ba1,
2017-10-06,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo06OCT2017bhav.csv.zip,SUCCESS,200,463035,d0300ab10f01ee64a641789d4ab4b4e6edb106805c66a58bfc1dc72b8c09b033,
2017-10-11,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo11OCT2017bhav.csv.zip,SUCCESS,200,473062,ec8670ec0afb5450f0b0d5dba216fdbf7980bbe5b5e0f7a42e3c171f4aef192a,
2017-11-01,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo01NOV2017bhav.csv.zip,SUCCESS,200,467459,af0f963fbf8d90b0a6fafd5d3d678bb342ebefd8ddcca8a166eaf7a56d9d933f,
2017-09-07,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo07SEP2017bhav.csv.zip,SUCCESS,200,459172,a4e49451d4277bb6d18da16e5fbd81b7224aa708e9ead0609a4aab650fb84ef5,
2017-11-29,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo29NOV2017bhav.csv.zip,SUCCESS,200,511788,5064e1bf69b9ecff08aab5907752d9998b0ffe1ded732213dd6d2685f666f71c,
2017-11-06,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo06NOV2017bhav.csv.zip,SUCCESS,200,476941,0a9b98cd9846fffef8a00a1b79561dfe8bc4d32e453239ed3f68ad2aacea898e,
2017-11-17,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo17NOV2017bhav.csv.zip,SUCCESS,200,498362,ff709e9499ee726a1fe3d61bb16804315a042a23684140de403ced23cc665643,
2017-11-15,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo15NOV2017bhav.csv.zip,SUCCESS,200,493025,ae617d19ef83eaf080e5080a95cae2f5b6482b9c83aaf4aa033dd43caea59747,
2017-11-23,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo23NOV2017bhav.csv.zip,SUCCESS,200,498974,5290c0d11487c7b40cf6ab483060eff13ba60e5571379376427e6a5874e861f4,
2017-11-20,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo20NOV2017bhav.csv.zip,SUCCESS,200,494951,d04a212ac87cf71cbc55820c0d68f4d222eaa797609160daa501b69c5a1827d9,
2017-11-09,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo09NOV2017bhav.csv.zip,SUCCESS,200,485632,e5c478198507966219a3b57538316ce0e49ddedf6446bd222397ad50bc529eb5,
2017-11-21,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo21NOV2017bhav.csv.zip,SUCCESS,200,499764,13e068baa8723f3c11c6826cabb62b5f91c3111130a850acc1c408dfcf1940b0,
2017-12-07,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo07DEC2017bhav.csv.zip,SUCCESS,200,458476,7ca077929a448a8b5c813f5eca72f2ea9af2ddfab9e8c4b4b191b3e3d2655487,
2017-10-05,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo05OCT2017bhav.csv.zip,SUCCESS,200,460342,567022aa1419c2d1ff332254f6cba09dbb6a53bb44c54af13da6fe9df2f7b474,
2017-11-16,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo16NOV2017bhav.csv.zip,SUCCESS,200,493316,416714bea6fd02c707a985afdcc702b82aa1f7cd323c754d7e7225fe8405f777,
2017-12-06,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo06DEC2017bhav.csv.zip,SUCCESS,200,455051,4c71b2d661740d5a4625ce17483f870d2f6c6f522df9dc5f214b0a70a692fd4c,
2017-11-07,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo07NOV2017bhav.csv.zip,SUCCESS,200,484706,cb76e165c70907823df57859f61454fe7415f33bcd478ae1e75d66d26e54c944,
2017-12-04,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo04DEC2017bhav.csv.zip,SUCCESS,200,452781,c035211ab405eecd6d2762040e91f0fa84f61555001879987e904626110f9af9,
2017-11-28,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo28NOV2017bhav.csv.zip,SUCCESS,200,508647,4a3240c9bc73579c0ccae6285c1495771ce48c05ebb7c4e69eebf9c069283e55,
2017-11-24,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo24NOV2017bhav.csv.zip,SUCCESS,200,499059,2fd9e4e4cce74326315014698b529bbce97697b46d1f8468dad4bcc41f348911,
2017-12-18,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo18DEC2017bhav.csv.zip,SUCCESS,200,464601,bc605d8364ae2aff93a737e2e3eda4ae1c4a15f5aebbcf9dee51de07000be6cc,
2017-11-30,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo30NOV2017bhav.csv.zip,SUCCESS,200,517002,f80daf43bf415afeb041a97648e3e5f0740e23d822954a6d338205f5f3467a12,
2017-12-15,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo15DEC2017bhav.csv.zip,SUCCESS,200,462103,ab3901aca90eb9d47beb0209710088a4fffd532ec22c9c703a5b452d9cae69b7,
2017-12-01,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo01DEC2017bhav.csv.zip,SUCCESS,200,454231,31d6154026fa932eaa3868ea9859d71daecba2db9a60b81653d50b15542ccbac,
2017-11-27,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo27NOV2017bhav.csv.zip,SUCCESS,200,502100,6d4a5f76852a54403b33f83ec5fbc6c356638802261dc1daa3391704472fa530,
2017-12-12,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo12DEC2017bhav.csv.zip,SUCCESS,200,460094,4e7f3db93187824e604ab3f27eb9ffe5746c3e1d085862ae1b9f876c17756b3d,
2017-10-24,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo24OCT2017bhav.csv.zip,SUCCESS,200,486410,13cf5891cf5312ea70386ef6b7e4cc22ca985166b226e2047c5500cbb4b224f8,
2017-10-30,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo30OCT2017bhav.csv.zip,SUCCESS,200,457524,7007c8ded40b272f73499a581c48e1f9c391ab667014f90adf1332c2921bbe12,
2017-10-26,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo26OCT2017bhav.csv.zip,SUCCESS,200,512571,de8b38c98d7999c982faf09f392e763a1a12785d845a200350f8d370c8852f53,
2017-12-29,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo29DEC2017bhav.csv.zip,SUCCESS,200,453098,72fc13e154cf2682ad2f0dc7a3cf0fbf9e0daca3c80953e5c0960f6853aa613a,
2017-12-28,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo28DEC2017bhav.csv.zip,SUCCESS,200,496238,b064ce7d810093265119874cfe521b0c147ad9ef1b45994829ab06b3d6803c2c,
2017-12-13,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo13DEC2017bhav.csv.zip,SUCCESS,200,463485,8ae2b86102d528cae87dc03dd6a5163c00308e2f86b94fc56de6b524bb6109a7,
2017-12-11,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo11DEC2017bhav.csv.zip,SUCCESS,200,457602,cb39b09475b4f80151fb00facd8bc843fd36be565c87e99360bfa94be03e0051,
2017-12-20,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo20DEC2017bhav.csv.zip,SUCCESS,200,476644,b47ceb0eedb8b35d6b4ea5c1af3efeb2a2a89974826149cb2132f496d2cca4d6,
2017-12-08,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo08DEC2017bhav.csv.zip,SUCCESS,200,459356,3ddbcc9a4128847d7db6fd1226dd21131175594715d99eee8ffeb683b7f50f47,
2018-01-04,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo04JAN2018bhav.csv.zip,SUCCESS,200,466715,ce9e7db02568d9ebe978adaae0be825da115eff35438783fb9a75a43347a6b1e,
2018-01-09,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo09JAN2018bhav.csv.zip,SUCCESS,200,477523,24c4bcb40836914a5330461d684aa7cfd36f5e1cc41ac915686c9485c1add5af,
2018-01-05,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo05JAN2018bhav.csv.zip,SUCCESS,200,471024,212f1f6fc649b942c4d9d43006d54411b1b1b74a46e346d8624ea09253bc1e12,
2018-01-01,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo01JAN2018bhav.csv.zip,SUCCESS,200,457988,c8ba830b8ea147b8e68594c7e9cc3203be40e3ec5e9da33ca3723ae957dc3bb3,
2017-11-22,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo22NOV2017bhav.csv.zip,SUCCESS,200,498580,0a7dbe8069447c2c0befa0c2b488ea7517240eb814f18d06989c43bc3e464767,
2017-12-27,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo27DEC2017bhav.csv.zip,SUCCESS,200,496267,c65f89ea10ee0de243078d223d27e1b36f8da131cd8b77d45d6c18904d704b40,
2017-12-05,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo05DEC2017bhav.csv.zip,SUCCESS,200,453977,bb2579887d60acd2ec8c46844657ef29318a98f3618e4370857d1c2846ad3009,
2017-12-19,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo19DEC2017bhav.csv.zip,SUCCESS,200,471578,05421efde2e4aa1ee044dd6cf4db68bb770e4f0dd3e3d95e47fdeacf34cb856e,
2018-01-16,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo16JAN2018bhav.csv.zip,SUCCESS,200,491235,562b2f173e0df9d8c40c1470abe3d404940bce49c178552a7fa747aed7465a81,
2018-01-22,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo22JAN2018bhav.csv.zip,SUCCESS,200,504904,6250c8e41d20317d6a09c1e0261eb493d32ce0c34772e292f8885b607818650f,
2018-01-24,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo24JAN2018bhav.csv.zip,SUCCESS,200,522478,99cfbf1e19d492a9a0eda98042283b96c404fb3c4c80c5a6c2ad08b8f9bea9a5,
2018-01-03,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo03JAN2018bhav.csv.zip,SUCCESS,200,463586,18a01e7e9d6b42c9fb3eab03e36c5c8d6e034ec9865dd8d2203c78972e37e980,
2018-01-02,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo02JAN2018bhav.csv.zip,SUCCESS,200,463429,1a0179eb8a370acfa858507cb7627e49d9e851eaed1304fc087d0fed54195a2a,
2018-01-12,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo12JAN2018bhav.csv.zip,SUCCESS,200,482663,bcb89ce86c1288db62112c07bd75f4023b72513540c7a2acd2f813bcc9d4c469,
2018-01-19,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo19JAN2018bhav.csv.zip,SUCCESS,200,501979,7e932e724e9791b1a030ad2da0485eee70b5b9537044dfe0ef1e6d9a83739601,
2018-01-31,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo31JAN2018bhav.csv.zip,SUCCESS,200,465590,e8cc847470b75828e34c0303ed0d3e02faa7e44037cbb563586249d66e51f3ef,
2018-01-10,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo10JAN2018bhav.csv.zip,SUCCESS,200,478866,25fb0a63d35fdc72917c15ed2aca6adbd6f30e7642598eb0a8b167301ef882d4,
2018-01-23,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo23JAN2018bhav.csv.zip,SUCCESS,200,513530,6a8c0a974ac7e8e9fd2ac07bc1837ed072b1ae7a604e0a7258da99a4cbddcba4,
2018-01-30,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo30JAN2018bhav.csv.zip,SUCCESS,200,461221,392115cbea85e4bc2c1762ef2581ff292b1cbfa74eb46aad19bdd9cbbeb95cf1,
2018-02-02,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/FEB/fo02FEB2018bhav.csv.zip,SUCCESS,200,484127,54a04d39895b8b86f00c5906a617597e9cd4efea2a76417d614150c2cfbb411c,
2018-01-18,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo18JAN2018bhav.csv.zip,SUCCESS,200,500331,c57c93a50e2d941b91b3c26e281a10e2404363dee377c637e43d40d1ef613db9,
2018-01-11,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo11JAN2018bhav.csv.zip,SUCCESS,200,478941,5b23b99c4296767a571e3eab35421fc962662d51c931dfb5e136acda17476dfb,
2017-11-08,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/NOV/fo08NOV2017bhav.csv.zip,SUCCESS,200,483715,bbe222fa5616a690f35159c1416b76399fa3a766ba3ce60eea8b044f2b1e70da,
2018-02-01,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/FEB/fo01FEB2018bhav.csv.zip,SUCCESS,200,468754,4e1158b4a7b644719d745c40940813d1ced89c2f142170d67d752642c0be1c6c,
2017-09-19,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/SEP/fo19SEP2017bhav.csv.zip,SUCCESS,200,472650,a4e063a20849cb110f35a2e82d9c7ae30dc81a97e66c152b3b88c65cabebca50,
2018-02-07,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/FEB/fo07FEB2018bhav.csv.zip,SUCCESS,200,490295,08009db5a9335e7315f1926ce0649b590288b693660ffebf3084e643ee3451d7,
2018-02-08,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/FEB/fo08FEB2018bhav.csv.zip,SUCCESS,200,492679,cc3efaa246938ec1958aa0ba5ad1e915acc850455673ca40ac7089f3399c46fc,
2017-12-26,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo26DEC2017bhav.csv.zip,SUCCESS,200,485875,0c30dfddf487a8d4e2726f0a1ca5341f380f35cf0ffa7cef1a3b2f6519950513,
2018-01-15,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo15JAN2018bhav.csv.zip,SUCCESS,200,481505,31e1a73b005b384b6026cd82465795a856aa16478a5eb6710af47480ccb19f45,
2018-01-17,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo17JAN2018bhav.csv.zip,SUCCESS,200,493019,0ccd04384cdc5c542190fb5747f3dc1ffe317d6f593433080dacb17da41ba1d3,
2018-02-12,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/FEB/fo12FEB2018bhav.csv.zip,SUCCESS,200,491190,ee548234ccd5e6d320c298ce79d6a52d569dc275c9e275f7b323029596707101,
2018-01-25,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo25JAN2018bhav.csv.zip,SUCCESS,200,523587,e0b0f5dcad9b792015265ef92a073a9eb730e5c1b0c317472fc3a7401c117423,
2018-02-27,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/FEB/fo27FEB2018bhav.csv.zip,SUCCESS,200,448111,faa5aafa72c61c2de724f9add581c39a148b516dc9c4f0c1d703b57cb7bd0cb2,
2018-01-29,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo29JAN2018bhav.csv.zip,SUCCESS,200,459083,e96b46bd279c41f2e712468242e2fedc9744a98d2a353f85f725257b96f66cb2,
2018-03-06,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/MAR/fo06MAR2018bhav.csv.zip,SUCCESS,200,455636,13e6881f2a16e0c95cb215f691fcec822934d33fa9e68122dc47a2709b26a68e,
2018-03-01,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/MAR/fo01MAR2018bhav.csv.zip,SUCCESS,200,448269,79f413a4e799788e3d11f630cfac74dd77f2f27308c62c31b2c5344e772ab835,
2018-02-05,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/FEB/fo05FEB2018bhav.csv.zip,SUCCESS,200,486569,cbe0a3773bb2c1e2c66c94c1c6f7034785f8efa884db802818be1337560f5c38,
2018-01-08,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/JAN/fo08JAN2018bhav.csv.zip,SUCCESS,200,474651,5128f9c5dd28ada8ead9544a4164207b4d7d39cf56a41b823ca9fc4e8644d51f,
2018-02-28,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/FEB/fo28FEB2018bhav.csv.zip,SUCCESS,200,448217,85b6c3f57eea0ce63fd41e53c400266b06a0ceef7e4660114fbcd1d84ec1e746,
2018-03-09,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/MAR/fo09MAR2018bhav.csv.zip,SUCCESS,200,459724,09845fa9051ed810656812df23f52a56bd71a4e5caa6aab42beb9bb10facf4e2,
2018-02-19,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/FEB/fo19FEB2018bhav.csv.zip,SUCCESS,200,501797,70b31500176a71a7a6c52c669e16a9cd11ae9ca2ea3b75208f455562dd056784,
2018-02-16,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/FEB/fo16FEB2018bhav.csv.zip,SUCCESS,200,498199,435edb660093a25b8842e85470643b5b91a0975cc01473eac99d5115dfdb3ead,
2018-03-07,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/MAR/fo07MAR2018bhav.csv.zip,SUCCESS,200,461080,b988d36bbbab1bb2495c4067b3dc4a66db7b1a97b299a38d553b43431d015590,
2018-02-06,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2018/FEB/fo06FEB2018bhav.csv.zip,SUCCESS,200,490877,b977aacff03ba86fe6ebc5d9a3a9314625dfa13db39bb32be6f4e3f0e68350e5,
2017-10-16,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/OCT/fo16OCT2017bhav.csv.zip,ERROR,0,0,,"HTTPSConnectionPool(host='nsearchives.nseindia.com', port=443): Read timed out. (read timeout=15)"
2017-12-21,legacy,https://nsearchives.nseindia.com/content/historical/DERIVATIVES/2017/DEC/fo21DEC2017bhav.csv.zip,SUCCESS,200,476850,e821d844ca1aa2fb057b12bb51db3c248118f22b8e1e81405d8ccc548b189b52,
