date,type,source_url,status,http_status,file,file_size,sha256,attempts,rows,error
2016-10-14,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_14102016.csv,success,200.0,data/raw\index\2016\10\ind_close_all_2016-10-14.csv,6441,bd4d7886e96c3fe81c2cfbd07b3cba45ff88bc04828fdc775d919b231ba8c5d1,1,2,nan
2016-10-14,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_14102016.DAT,success,200.0,data/raw\mto\2016\10\MTO_2016-10-14.DAT,61014,419497c5edce39897d2932a67de5db62449c1cd4d0c71ebed1682aa9ddff74b8,1,1647,nan
2016-10-17,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/OCT/cm17OCT2016bhav.csv.zip,success,200.0,data/raw\equity\2016\10\BhavCopy_2016-10-17.zip,63329,699f95d2127db8becfc1f5ecbf03e77060760d534c2470e71034257ade16a8dc,1,1540,nan
2016-10-17,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_17102016.csv,success,200.0,data/raw\index\2016\10\ind_close_all_2016-10-17.csv,6519,268c00c5c015b823df485730f824a3a2fffc872a5d96f7b06f01798f8228a976,1,2,nan
2016-10-17,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_17102016.DAT,success,200.0,data/raw\mto\2016\10\MTO_2016-10-17.DAT,62112,785a6b04fe521858d01a642de71ca84e78120399bbabcf7c77d4abddb692e0e8,1,1673,nan
2016-10-18,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/OCT/cm18OCT2016bhav.csv.zip,success,200.0,data/raw\equity\2016\10\BhavCopy_2016-10-18.zip,63285,7d2515bfadf81d6fb532ae605c0abc0481bf5b4ebd3558f090f1f70210291cce,1,1541,nan
2016-10-18,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_18102016.csv,success,200.0,data/raw\index\2016\10\ind_close_all_2016-10-18.csv,6475,d173bc6d7ed6fe2f824946806a28a2dc85c8d90fea830a79cd359b732e987a01,1,2,nan
2016-10-18,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_18102016.DAT,success,200.0,data/raw\mto\2016\10\MTO_2016-10-18.DAT,61935,9f33e8caeca8a5109e47c170d1dd6e9eec805dd38d1074938e0d4bcd65ab94a4,1,1664,nan
2016-10-19,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/OCT/cm19OCT2016bhav.csv.zip,success,200.0,data/raw\equity\2016\10\BhavCopy_2016-10-19.zip,63571,847318403e283ec6500b59a94dfcf58447982ad5337be36e3e5f05fd6fa5bea5,1,1548,nan
2016-10-19,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_19102016.csv,success,200.0,data/raw\index\2016\10\ind_close_all_2016-10-19.csv,6460,a3915c1db3d495670d1bc101f3e65508eace2d1725405e3692980ecb5cc796ed,1,2,nan
2016-10-19,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_19102016.DAT,success,200.0,data/raw\mto\2016\10\MTO_2016-10-19.DAT,62363,3df9faec06491d939222e039ce8caed42ccc864ed2cc35f47bdc5b64093f5833,1,1676,nan
2016-10-20,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/OCT/cm20OCT2016bhav.csv.zip,success,200.0,data/raw\equity\2016\10\BhavCopy_2016-10-20.zip,63614,f69a4232686385f4178a9aa92c661447ad0a94daf0d5a8474cc751420fcbb3c5,1,1543,nan
2016-10-20,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_20102016.csv,success,200.0,data/raw\index\2016\10\ind_close_all_2016-10-20.csv,6443,fc29b5c6a78eead128014bcafb77131406cdf1f1566539b9887df2a4a4e1eaa0,1,2,nan
2016-10-20,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_20102016.DAT,success,200.0,data/raw\mto\2016\10\MTO_2016-10-20.DAT,62192,ee6f327bfc1adced487716a6c83bb17bed42331478e4dc70ea2d5c8ce650dd80,1,1669,nan
2016-10-21,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/OCT/cm21OCT2016bhav.csv.zip,success,200.0,data/raw\equity\2016\10\BhavCopy_2016-10-21.zip,63382,2c53bc24d500e3948a2a7581c71fd698e1b7a553d3527b9f9c68f395433b2ef1,1,1540,nan
2016-10-21,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_21102016.csv,success,200.0,data/raw\index\2016\10\ind_close_all_2016-10-21.csv,6398,6e406ca850ab659768d4807b94ae151ba3018a1d5e2614cd1a7c5a6540753bbf,1,2,nan
2016-10-21,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_21102016.DAT,success,200.0,data/raw\mto\2016\10\MTO_2016-10-21.DAT,62172,0a85f0787eeced545daf474669f1ded9708195f170c3001d9d4b7c776c07e37f,1,1670,nan
2016-10-24,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/OCT/cm24OCT2016bhav.csv.zip,success,200.0,data/raw\equity\2016\10\BhavCopy_2016-10-24.zip,63494,26d2842b529d321489f7616ba2a41eade7ad292b9710b1e7c6e25edad0e9b746,1,1540,nan
2016-10-24,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_24102016.csv,success,200.0,data/raw\index\2016\10\ind_close_all_2016-10-24.csv,6430,df14b746e4f4e897c785d72b919baad807d1ee3b3504e4114da86283217f4cc1,1,2,nan
2016-10-24,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_24102016.DAT,success,200.0,data/raw\mto\2016\10\MTO_2016-10-24.DAT,61951,c3b794d39f733a9d46c3fdf7c07dd20f51d0beaa47d7ad71e71479a96759f459,1,1660,nan
2016-10-25,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/OCT/cm25OCT2016bhav.csv.zip,success,200.0,data/raw\equity\2016\10\BhavCopy_2016-10-25.zip,63045,2141aecb42800247d89641960f7ea5690c57d95b6c8c1840eb8e846e1ec1599c,1,1539,nan
2016-10-25,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_25102016.csv,success,200.0,data/raw\index\2016\10\ind_close_all_2016-10-25.csv,6469,a627762160eb08fa8fc5359a760f3abb2375fe2298aae1c227ced63d8f8d36e8,1,2,nan
2016-10-25,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_25102016.DAT,success,200.0,data/raw\mto\2016\10\MTO_2016-10-25.DAT,61525,465a0a1897715d62ab3773fb8150e2e58d12fff1b25ec3c14da28355fde43dc1,1,1653,nan
2016-10-26,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/OCT/cm26OCT2016bhav.csv.zip,success,200.0,data/raw\equity\2016\10\BhavCopy_2016-10-26.zip,63285,606e4bc8ea9bcc78e7183e5c5a66bae8cf0aa499c2af18001f47bda4302a97d8,1,1537,nan
2016-10-26,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_26102016.csv,success,200.0,data/raw\index\2016\10\ind_close_all_2016-10-26.csv,6564,253aa672e763c8f6a4ce986f1bf52c879f25f1651637ce4ed9525ee36256d379,1,2,nan
2016-10-26,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_26102016.DAT,success,200.0,data/raw\mto\2016\10\MTO_2016-10-26.DAT,61807,6aa1a184ee47bebfc60da47c19da0aba044cbce9aca55ca784004aac880956a3,1,1657,nan
2016-10-27,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/OCT/cm27OCT2016bhav.csv.zip,success,200.0,data/raw\equity\2016\10\BhavCopy_2016-10-27.zip,62534,aedef70a1898341759d6d0edbf2c8ef642110618ebffcf3db9576c9cc7f7ca1f,1,1534,nan
2016-10-27,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_27102016.csv,success,200.0,data/raw\index\2016\10\ind_close_all_2016-10-27.csv,6518,e8aa2e8e7496b69e2404f1e440b514f5ffe446179bb72c453c7a81cba587455b,1,2,nan
2016-10-27,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_27102016.DAT,success,200.0,data/raw\mto\2016\10\MTO_2016-10-27.DAT,60965,24bbbd6166edb07226603563ba8fa825f6e0d2adeb269e96da957e5f6ecb06c5,1,1639,nan
2016-10-28,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/OCT/cm28OCT2016bhav.csv.zip,success,200.0,data/raw\equity\2016\10\BhavCopy_2016-10-28.zip,62981,584d2bb77728bd3937adf0badcaf7dc696a9974592bc755d13fc5a12bd289d1f,1,1544,nan
2016-10-28,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_28102016.csv,success,200.0,data/raw\index\2016\10\ind_close_all_2016-10-28.csv,6441,d4c4ce3a3f8010c74dcd51d5826a5ea43ddce6d259d64f3d4a6506bff0bc226a,1,2,nan
2016-10-28,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_28102016.DAT,success,200.0,data/raw\mto\2016\10\MTO_2016-10-28.DAT,61537,ea120bc6d8251ae63fb3b5dd53dd30cfde39b0a045a7eabebd2a203de81f5063,1,1657,nan
2016-10-31,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/OCT/cm31OCT2016bhav.csv.zip,not_available,404.0,nan,0,nan,1,0,nan
2016-10-31,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_31102016.csv,not_available,404.0,nan,0,nan,1,0,nan
2016-10-31,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_31102016.DAT,not_available,404.0,nan,0,nan,1,0,nan
2016-11-01,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm01NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-01.zip,63297,495bd78bdafa35254992a3fa5b82bc37a62f227e43172a9d8657f770068cb964,1,1547,nan
2016-11-01,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_01112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-01.csv,6451,6e85aa0690a5e2751a85332a329930c50907627ca2e31256283adf7558a513b2,1,2,nan
2016-11-01,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_01112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-01.DAT,61766,6bed6a85327e9a95df38ceda01dd09389cf648fc0c2118909651046296d65c74,1,1661,nan
2016-11-02,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm02NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-02.zip,62849,7746f623562cc5585ac57d5583c99e3f2d9c81e2f1254366c92155fbdf0b7368,1,1531,nan
2016-11-02,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_02112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-02.csv,6579,65ea87840dd7e58f7a545551d9c662e0354e328b08b17ba7ceaeab1435212af2,1,2,nan
2016-11-02,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_02112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-02.DAT,61365,104814539f765eb6d7fbcbef8fb6e4c1d25dcd8d79ca32e78d86be14ff4de076,1,1653,nan
2016-11-03,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm03NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-03.zip,63206,569f7bcb0fa8615172e60542ef0ced25d1dde422fb7e0b742b327be7d1b1e3b7,1,1534,nan
2016-11-03,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_03112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-03.csv,6555,72e834c0ca49fa7e7343ccbeca56b1775f4028186a3c1502dc0f7b3c2c747d43,1,2,nan
2016-11-03,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_03112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-03.DAT,61578,a09833647f19c22a232fdcaea2ef8878e2b8f50deb8b35b370d7efa2b9650716,1,1658,nan
2016-11-04,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm04NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-04.zip,63109,d078f9008eb19a54724427e8dd317eb1f535dc935ff74ebc2f20796e61ae769a,1,1530,nan
2016-11-04,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_04112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-04.csv,6541,c6e8bda69e269774c5d2c6d3ffb7fc3260f034b2c0abec734aabe13e9ee6427a,1,2,nan
2016-11-04,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_04112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-04.DAT,61567,d831ca39336907684b293e35ce2799c68de5e27947f8c6731d6dd34a33f6db4e,1,1650,nan
2016-11-07,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm07NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-07.zip,62721,219f337dec6f4df38f6da461970d9107fc3afc1f39b6f8a0f0ebee2839893dff,1,1531,nan
2016-11-07,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_07112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-07.csv,6416,c5fb1fa3808ee4096487939d5de3e6261a2f528bd2ad4f19982175ece9c1361c,1,2,nan
2016-11-07,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_07112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-07.DAT,61096,276bc25ab230e1271a682bb22c1ad15faedc46b518c997ac80acc74ffb9b875f,1,1652,nan
2016-11-08,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm08NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-08.zip,62135,085d484761153493f71fe71429ede7f059d3a9ae93b3ffabd163358bbc202107,1,1522,nan
2016-11-08,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_08112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-08.csv,6399,ebd730f48b86e54aea8b33c084132fe849815acfc2c66cc07bcd605bec8b4d04,1,2,nan
2016-11-08,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_08112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-08.DAT,60255,aeba3c21d0de381a021c9fec7d853d1e7b7e6f9b52bc4fe7f209e27c231093fa,1,1634,nan
2016-11-09,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm09NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-09.zip,62558,0d88812fb7c7f51d760e80d5ce9276f3371836f65d2f2e99ea772d4c27f15694,1,1515,nan
2016-11-09,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_09112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-09.csv,6599,3d89ebfd93dd72d9985a812aeeb50d97407dd0af48e4848dd59bbab28c4b159a,1,2,nan
2016-11-09,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_09112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-09.DAT,61208,50e29947f0d0bc2c8dce118ca5a67ae0d6cc08eab6a2c340926f8bea9f3e38dc,1,1631,nan
2016-11-10,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm10NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-10.zip,62217,cbd0e3d96479ef35d5fddc6ea709996b6ad7878a731137035fdeed063e044916,1,1520,nan
2016-11-10,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_10112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-10.csv,6517,239df38d5af1755b8af9ac9ab11623e954bceb2903bae580e09240e3b9d9fd05,1,2,nan
2016-11-10,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_10112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-10.DAT,60548,73e61483e6323b84f327c0ba0ad636b10c3553d4a3b7e0ae0dd1f1b2eca0ec02,1,1630,nan
2016-11-11,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm11NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-11.zip,61853,86a642c650f04ca520f4d7b09293db123fae9492f311da3b8de10c1f02d50037,1,1520,nan
2016-11-11,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_11112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-11.csv,6635,2eb94aefc766805b6aa044d2ed0d0ced394c9c76c380259f12533beb3645d0c3,1,2,nan
2016-11-11,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_11112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-11.DAT,60690,eceff2bf91f8916cdcfb39c8e50854b61feea54e5f4d2278077a523350040e33,1,1633,nan
2016-11-14,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm14NOV2016bhav.csv.zip,not_available,404.0,nan,0,nan,1,0,nan
2016-11-14,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_14112016.csv,not_available,404.0,nan,0,nan,1,0,nan
2016-11-14,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_14112016.DAT,not_available,404.0,nan,0,nan,1,0,nan
2016-11-15,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm15NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-15.zip,62896,a3ea7a045ef6d2ba2b1ff76a7aaeda480e4122c9177f1e907401cf68e7519185,1,1523,nan
2016-11-15,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_15112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-15.csv,6650,63dc1861193c9c65bd6c26046ebfc138f520d195ff68d5f4f75be0c07dcd5c1d,1,2,nan
2016-11-15,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_15112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-15.DAT,61894,32758513f9722713fa3bf8475a324960a61eb159fa50032096c58bed56556466,1,1661,nan
2016-11-16,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm16NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-16.zip,61737,1138666faf54a526a0065b302da85441f8d3ddc2a03cc89e2f75f294f1786968,1,1515,nan
2016-11-16,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_16112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-16.csv,6464,073ad7e9d48a02709293fedec40c8a98a9d28cb0ebdd8cde31ba085e8c66917e,1,2,nan
2016-11-16,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_16112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-16.DAT,60341,b05aed7e7c15d9ae5afed5c81d09551e67104b3e0fdd0ca4872fa96340ff4807,1,1630,nan
2016-11-17,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm17NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-17.zip,61251,088c51d7decb7f8acab04d6f95d8d0d8ac1589fba73aee8a6414a78c60535c7e,1,1516,nan
2016-11-17,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_17112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-17.csv,6488,24e6c049a052c2fc8f1c1254a2a8e2b429e566c351673019d4368014f37d5189,1,2,nan
2016-11-17,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_17112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-17.DAT,60192,73b0c4527f513cc2c8ba2b916630fd4a4a1f908fc3bf9615c4b2da7b221d3f6c,1,1632,nan
2016-11-18,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm18NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-18.zip,60912,e88f7b5d5fb4bbec80ddd7214b955eb1f4efc46afdb860eac288b7094d014ddd,1,1512,nan
2016-11-18,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_18112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-18.csv,6437,2f8401856fa946ea4182f59b8e7627f40eada7876359d44486ff724fcce73d7e,1,2,nan
2016-11-18,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_18112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-18.DAT,59658,4498da563aea7a5cbde6448ec33b23dc0723bdec78ab80c7f4d61b45e704680f,1,1621,nan
2016-11-21,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm21NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-21.zip,62201,55901e24033ead6a0521c7fecba8838e92bfcf98ae8960e235732991fec8c8dd,1,1521,nan
2016-11-21,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_21112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-21.csv,6611,b0800193273655bab299ece5dde586111db8f16b5170f4e97dc7f298284cf443,1,2,nan
2016-11-21,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_21112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-21.DAT,61186,27c98c397fcb50a04be01b509d21742c68093f32d20d1f1022299fef47278a9f,1,1656,nan
2016-11-22,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm22NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-22.zip,61530,d52e8739412d7984f9c5dc4afb08681069cc3fd6b1633d0ccaa5b19dacd31275,1,1518,nan
2016-11-22,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_22112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-22.csv,6466,1ac24aa519c6f6dee2c5dc742b394618f43696228452ac2e1e8eb604e27fa900,1,2,nan
2016-11-22,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_22112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-22.DAT,60268,b984b2a19794a77cebc1e981780277d833fda1c6f0e4fa4573cf1e0f38e93557,1,1637,nan
2016-11-23,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm23NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-23.zip,61156,186140a15f0b27bcb72c75d38e0eb591f05b6875c80d6db21b96082708384ba1,1,1517,nan
2016-11-23,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_23112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-23.csv,6437,9480aab8f27f7abcadff12b7beade3c0fab34730174bc2005fb6beac84401c49,1,2,nan
2016-11-23,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_23112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-23.DAT,59842,9469df6cf8d819871eff34e11e73d8e568b5f816d9b590e8227f43a17cad4e99,1,1624,nan
2016-11-24,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm24NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-24.zip,60688,47d82e6bbeb93f884447560180773b80d2bdbdab7ec5917c71641cee27c11c18,1,1515,nan
2016-11-24,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_24112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-24.csv,6511,f59d6c8d4553bcaed1147bab5da4ccf4ba1b779ac099fa7c34d54ec95f15ec94,1,2,nan
2016-11-24,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_24112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-24.DAT,59554,900b83188c52bde44128dfaa7a3655e13078578d596dac6d3ff84b94134661d6,1,1616,nan
2016-11-25,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm25NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-25.zip,61810,767743b799fb6a52bd047744aaf55cd6fdb801e285f1b20274c20de50a01f6be,1,1525,nan
2016-11-25,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_25112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-25.csv,6486,dd48d26138cb60cc8b875e16cf435cc240b00ded8c197b63edecef61143faad9,1,2,nan
2016-11-25,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_25112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-25.DAT,60588,78e497971d7734f3a2fe9cd57f005232ec57d075c559e7d27c1f4518bd4ca77e,1,1644,nan
2016-11-28,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm28NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-28.zip,61566,7c3c3a10cbb0345e41aa6fd73ca277c3fce8c67b4609c0bc7e4a932f4cf4b475,1,1529,nan
2016-11-28,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_28112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-28.csv,6438,6e36a7d380580b866d3b2774e59a2f9b340e4c6302f196845c0279b603b94a54,1,2,nan
2016-11-28,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_28112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-28.DAT,60234,f738df6cd8ff08194cbb2d5825fcd7f843441e7c1cd855e5678d2fca13bddc64,1,1638,nan
2016-11-29,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm29NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-29.zip,61500,7f78c18f80a1e391bfd13d23ece13a5c9b62f248190133c161c20fd18e6ee4c8,1,1523,nan
2016-11-29,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_29112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-29.csv,6376,9077f4cff2c86f9545420e1f71c8c4668cb362a454b5382ace523019d4b83536,1,2,nan
2016-11-29,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_29112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-29.DAT,60307,f132f4de3c241f0f1c679d452a02ee997f05d29ea4ac2f571ba812602581996b,1,1634,nan
2016-11-30,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/NOV/cm30NOV2016bhav.csv.zip,success,200.0,data/raw\equity\2016\11\BhavCopy_2016-11-30.zip,61020,7ed6faf0c8641b46256b77f5bf534e04ea2e83dc4284cd78905a288549ddf1af,1,1518,nan
2016-11-30,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_30112016.csv,success,200.0,data/raw\index\2016\11\ind_close_all_2016-11-30.csv,6469,a26a37fbedb5466185e59f71fbc019d38b67cd27f470ce9fe66293589b24f950,1,2,nan
2016-11-30,mto,https://nsearchives.nseindia.com/archives/equities/mto/MTO_30112016.DAT,success,200.0,data/raw\mto\2016\11\MTO_2016-11-30.DAT,59654,90070688ab4d205b2ba1aeca3b82388325f9902437ad056ee486a2baa9358ee6,1,1613,nan
2016-12-01,equity,https://nsearchives.nseindia.com/content/historical/EQUITIES/2016/DEC/cm01DEC2016bhav.csv.zip,success,200.0,data/raw\equity\2016\12\BhavCopy_2016-12-01.zip,61204,550f7c4e6aafe6236be323a3ff1065a72634bacc1451967d84895e07b2f5fa9e,1,1522,nan
2016-12-01,index,https://nsearchives.nseindia.com/content/indices/ind_close_all_01122016.csv,success,200.0,data/raw\index\2016\12\ind_close_all_2016-12-01.csv,6498,b6b9e2f93ca4de02afc29110b359d387f8831fb2f22875f37934ed0bbd8687d6,1,2,nan
